id,length,atomic_fraction,structure__id,structure__nsites,structure__nelement,structure__density,structure__spacegroup,structure__formula_full,structure__formula_reduced,structure__chemical_system,structure__formula_anonymous,structure__e_above_hull,structure__hostlattice__dimension,structure__matprojdata2__band_gap,structure__matprojdata2__cost_per_mol,structure__matprojdata2__cost_per_kg,structure__prototype2__name,structure__prototype2__formula_reduced,structure__prototype3__number,empiricalmeasures__dimensionality,empiricalmeasures__dimensionality_cumlengths,empiricalmeasuresb__ewald_energyb,empiricalmeasures__ionic_radii_overlap_cations,empiricalmeasures__ionic_radii_overlap_anions,relative__length,relative__barrier,vaspcalca__energy_barrier,empcorbarrier__barrier,vaspcalcb__energy_barrier
2916,2.797684639616404,0.75,mp-559931,8,2,3.2334634597297343,167,V2 F6,VF3,F-V,AB3,0.0,3.0,1.6357,36.58197335868605,169.46029532906937,F3Fe,FeF3,,3,3,-1.0893634151127571,0.1313076755286151,0.2652277333095552,0.0008934545842561046,0.03963321036001549,0.4409467300000074,0.3610797547700041,0.6046422000000007
2939,2.9135259796265145,0.75,mp-561319,8,3,4.211742544743188,148,Co1 Sn1 F6,CoSnF6,Co-F-Sn,ABC6,0.0,0.0,2.6571,4.362628165820368,14.959277514340796,,,22.0,0,3,0.17685713221908372,0.16424653391601174,0.343953095955849,,,1.0980335400000172,0.7218204134600095,
2940,2.8914427717322733,0.75,mp-1538990,8,3,3.5387934641703036,148,Mg1 Ni1 F6,MgNiF6,F-Mg-Ni,ABC6,0.0,0.0,2.0593,1.081968230954095,5.492536255215037,,,22.0,0,3,0.6698177957803182,0.20404943749874782,0.28939967754682794,0.13780861718951298,0.0,1.0213580399999955,0.6797255639599976,
2913,3.5864202724371497,0.75,mp-12442,8,3,4.374116476265347,166,K1 Au1 F6,KAuF6,Au-F-K,ABC6,0.0,1.0,2.0562,8824.78511995167,25209.689498989632,,,53.0,3,3,,,,,,2.3050926800000013,1.3844958813200008,
2968,3.3914473079016942,0.75,mp-4266,8,3,3.0767557811242736,148,K1 As1 F6,KAsF6,As-F-K,ABC6,0.00013760374999982616,1.0,,0.7576784794661625,3.323000829025636,,,53.0,1,3,5.700955805266403,0.19823732947826533,0.0910254123220553,,,2.672023469999999,1.5859408850299996,
2923,3.954758045555488,0.75,mp-559931,8,2,3.2334634597297343,167,V2 F6,VF3,F-V,AB3,0.0,3.0,1.6357,36.58197335868605,169.46029532906937,F3Fe,FeF3,,1,3,7.5545645489685285,0.12006471144034103,1.1519783075520218,0.41484547121924437,4.48363136655,8.53566103999998,4.805077910959989,
2917,3.8929188756702096,0.75,mp-560338,8,2,3.5670836247484767,167,Cr2 F6,CrF3,Cr-F,AB3,0.0,0.0,3.0873,1.187269050917705,5.446622559565978,F3Fe,FeF3,,1,3,7.649410316629655,0.13324955575163466,1.1449368423117126,0.4213770523375859,4.822368462090014,9.74504078000001,5.469027388220006,
3038,2.494389730600453,1.0,mp-21848,8,1,2.840784487651501,223,F8,F2,F,A,0.0,,0.0,0.2796564950073567,1.84,,,1811.0,3,3,,,,0.11803398874989479,0.13756307822999844,-0.31118452999999135,-0.05184030696999528,
3018,2.888664622285955,0.75,mp-13679,8,2,4.905408824843114,167,Pd2 F6,PdF3,F-Pd,AB3,0.0,0.0,0.0,10535.789738730384,32236.258081975153,F3Fe,FeF3,,2,2,-2.151427069543388,0.1724244854930732,0.41449641359005884,0.0,0.0,1.217252450000018,0.7872715950500099,
3037,2.23105,1.0,mp-21848,8,1,2.840784487651501,223,F8,F2,F,A,0.0,,0.0,0.2796564950073567,1.84,,,1811.0,1,1,,,,0.0,0.2015407877399935,-0.19464954000000034,0.0121374025399998,
3027,3.0236657420702717,0.75,mp-13679,8,2,4.905408824843114,167,Pd2 F6,PdF3,F-Pd,AB3,0.0,0.0,0.0,10535.789738730384,32236.258081975153,F3Fe,FeF3,,1,3,2.368369855201081,-0.5793981984511443,0.3379865843780614,0.04673478490468824,0.16773460298999476,1.5227799600000083,0.9550061980400046,
3039,2.732467045318205,1.0,mp-21848,8,1,2.840784487651501,223,F8,F2,F,A,0.0,,0.0,0.2796564950073567,1.84,,,1811.0,3,3,,,,0.22474487139158902,0.08577004490999737,-0.4055252099999933,-0.10363334028999635,
3044,3.0270912765226856,0.25,mp-997101,8,3,4.303992067548637,12,Ag2 O4 F2,AgO2F,Ag-F-O,ABC2,0.018506958749999747,1.0,0.0,112.47843411530587,354.00544073329115,,,4899.0,1,1,,,,0.0,0.0,0.09349874999998065,0.17033081374998937,
3020,2.903643793966063,0.75,mp-13679,8,2,4.905408824843114,167,Pd2 F6,PdF3,F-Pd,AB3,0.0,0.0,0.0,10535.789738730384,32236.258081975153,F3Fe,FeF3,,3,3,-1.143197273812234,0.14995188794977365,0.3855895615810958,0.005185500443541951,0.03392852939999891,1.279053050000016,0.8212001244500088,
3019,3.335449037287028,0.75,mp-4608,8,3,2.70125340895196,148,K1 P1 F6,KPF6,F-K-P,ABC6,0.0,1.0,7.2408,0.7661512208432345,4.162451881084389,,,53.0,1,3,7.0814706712451425,0.18963593747119756,-0.13175565530529987,0.4437820377442377,0.29363905133999446,3.317714599999988,1.9404253153999935,
3004,3.8761561410709313,0.75,mp-753571,8,3,2.464659847565959,225,Li1 V1 F6,LiVF6,F-Li-V,ABC6,0.0,0.0,3.0732,18.960855264775535,110.31903897125407,,,22.0,2,3,5.823003170903121,-0.7104597518441835,0.361654513401374,,,2.9990682199999696,1.7654884527799835,
3016,2.9750763383127827,0.75,mp-4608,8,3,2.70125340895196,148,K1 P1 F6,KPF6,F-K-P,ABC6,0.0,1.0,7.2408,0.7661512208432345,4.162451881084389,,,53.0,0,3,6.830448932933223,-0.09583301067974892,-0.2585515564949814,0.2877911579988151,0.0,2.782852939999998,1.646786264059999,
3051,4.060266264529177,0.25,mp-1183244,8,2,8.506404845284454,194,Ag6 F2,Ag3F,Ag-F,AB3,0.21890773708333366,3.0,0.0,337.26590720722413,492.2109616285115,,Ni3Sn,,3,3,,,,0.0,0.0,0.4208270200000186,0.3500340339800102,
3045,3.18195377532007,0.25,mp-997101,8,3,4.303992067548637,12,Ag2 O4 F2,AgO2F,Ag-F-O,ABC2,0.018506958749999747,1.0,0.0,112.47843411530587,354.00544073329115,,,4899.0,1,2,,,,0.05115884677758371,0.15522327728999502,0.37623695999997153,0.3255540910399844,
3079,2.8805874339126825,0.75,mp-2437,8,2,8.025758566817013,167,Ir2 F6,IrF3,F-Ir,AB3,0.0,0.0,1.1709999999999998,21336.296734997963,42807.48679331827,F3Fe,FeF3,,3,3,-1.3649541196069777,0.1607611900047894,0.42723858017454575,0.0009014164990144612,0.07788211172999526,2.3793123400000127,1.425242474660007,
3078,2.877993163391151,0.75,mp-2437,8,2,8.025758566817013,167,Ir2 F6,IrF3,F-Ir,AB3,0.0,0.0,1.1709999999999998,21336.296734997963,42807.48679331827,F3Fe,FeF3,,2,2,-2.537130452619749,0.18597744055594045,0.466977260159263,0.0,0.07144774389000541,2.367592180000031,1.4188081068200171,
3080,2.907730252838025,0.75,mp-2437,8,2,8.025758566817013,167,Ir2 F6,IrF3,F-Ir,AB3,0.0,0.0,1.1709999999999998,21336.296734997963,42807.48679331827,F3Fe,FeF3,,1,3,1.9052202463839194,-0.5120867729731056,0.33231685911434505,0.010332578209405793,0.0,2.2374505700000213,1.3473603629300117,
3034,4.095794255365385,0.75,mp-13679,8,2,4.905408824843114,167,Pd2 F6,PdF3,F-Pd,AB3,0.0,0.0,0.0,10535.789738730384,32236.258081975153,F3Fe,FeF3,,1,3,7.569760998647212,0.1492774474836711,1.2631625918556173,0.41788500602197426,2.9707740210599924,6.628498390000004,3.758045616110002,
3041,3.864291954226544,1.0,mp-21848,8,1,2.840784487651501,223,F8,F2,F,A,0.0,,0.0,0.2796564950073567,1.84,,,1811.0,3,3,,,,0.7320508075688773,0.174224375909997,-0.24440620999999396,-0.015179009289996714,
3052,4.576335,0.25,mp-1183244,8,2,8.506404845284454,194,Ag6 F2,Ag3F,Ag-F,AB3,0.21890773708333366,3.0,0.0,337.26590720722413,492.2109616285115,,Ni3Sn,,1,3,,,,0.1271021903118135,0.39443563250998914,1.1392890099999988,0.7444696664899993,
3048,4.809471328897699,0.25,mp-997101,8,3,4.303992067548637,12,Ag2 O4 F2,AgO2F,Ag-F-O,ABC2,0.018506958749999747,1.0,0.0,112.47843411530587,354.00544073329115,,,4899.0,1,2,,,,0.5888094839421191,1.297927040670026,2.457664580000028,1.4682578544200153,
3094,4.071931803572089,0.75,mp-2437,8,2,8.025758566817013,167,Ir2 F6,IrF3,F-Ir,AB3,0.0,0.0,1.1709999999999998,21336.296734997963,42807.48679331827,F3Fe,FeF3,,1,3,7.3613970852915145,0.1601825126646781,1.2787769458976135,0.41485110366770833,4.2243141811500085,9.932011920000036,5.57167454408002,
3054,4.022082586561967,1.0,mp-21848,8,1,2.840784487651501,223,F8,F2,F,A,0.0,,0.0,0.2796564950073567,1.84,,,1811.0,3,3,,,,0.8027756377319947,0.0,-0.5617547999999886,-0.18940338519999372,
3046,3.907732,0.25,mp-997101,8,3,4.303992067548637,12,Ag2 O4 F2,AgO2F,Ag-F-O,ABC2,0.018506958749999747,1.0,0.0,112.47843411530587,354.00544073329115,,,4899.0,1,2,,,,0.29091977843791156,0.6269827708800189,1.235543870000015,0.7973135846300082,
3148,2.8111570385170803,0.75,mp-19859,8,3,4.129498061842518,2,Cu1 Mo1 F6,CuMoF6,Cu-F-Mo,ABC6,0.0,0.0,0.0,4.438212369794249,16.228866767786023,,,22.0,0,2,-3.69678754055667,0.10711841810812173,0.19959042054747966,0.018781789671732645,0.0,0.016405469999995148,0.12800660302999733,
3130,2.9043416493175642,0.75,mp-1539332,8,3,3.361811847887754,148,Ti1 Zn1 F6,TiZnF6,F-Ti-Zn,ABC6,0.0,0.0,4.1957,0.9078590210142633,3.994690568557169,,,22.0,0,3,1.0488048170834645,0.1394322190390489,0.21050353755976214,0.08631116185967663,0.3116510880299978,0.4506238999999823,0.3663925210999903,
3131,2.8341016510916197,0.75,mp-1543154,8,3,3.065016534496427,148,Mg1 Mn1 F6,MgMnF6,F-Mg-Mn,ABC6,0.0,0.0,2.7682,0.3661172131014777,1.8946884523534824,,,22.0,0,3,1.5596502063217486,0.14946476692452082,0.18790136181664874,0.0888785777959868,0.015089550479983838,0.8411557000000016,0.5807944793000009,
3146,2.797859721358319,0.75,mp-19859,8,3,4.129498061842518,2,Cu1 Mo1 F6,CuMoF6,Cu-F-Mo,ABC6,0.0,0.0,0.0,4.438212369794249,16.228866767786023,,,22.0,0,1,-3.4361488662025295,-0.091612179123433,0.3413726059110802,0.013962754524560092,0.09449524700999587,0.18852795999998762,0.2225018500399932,
3133,2.847226770178578,0.75,mp-1543154,8,3,3.065016534496427,148,Mg1 Mn1 F6,MgMnF6,F-Mg-Mn,ABC6,0.0,0.0,2.7682,0.3661172131014777,1.8946884523534824,,,22.0,0,3,1.1328171224888592,0.16197092751981468,0.20095343097638851,0.09392132599780417,0.0,0.813670180000031,0.5657049288200171,
3126,2.8960031613663144,0.75,mp-1539332,8,3,3.361811847887754,148,Ti1 Zn1 F6,TiZnF6,F-Ti-Zn,ABC6,0.0,0.0,4.1957,0.9078590210142633,3.994690568557169,,,22.0,0,3,1.4767906241038418,0.1269658228559125,0.19781668423214827,0.08319231647982833,0.0,-0.11704657000001362,0.05474143306999252,
3104,3.0086949539148433,0.75,mp-20096,8,3,3.8285960399190193,148,Mn1 Sn1 F6,MnSnF6,F-Mn-Sn,ABC6,0.0,0.0,2.6338,2.5296066123538217,8.794396188505305,,,22.0,0,2,0.5835498056947017,0.17670144031703128,0.28666256637642507,0.06122321274687603,0.0,1.183428049999975,0.7687019994499863,
3105,3.0399077730117603,0.75,mp-20096,8,3,3.8285960399190193,148,Mn1 Sn1 F6,MnSnF6,F-Mn-Sn,ABC6,0.0,0.0,2.6338,2.5296066123538217,8.794396188505305,,,22.0,0,3,1.337579196741217,0.16088318825132775,0.2596758369603367,0.07223256021090439,0.00760092696001935,1.1972730900000101,0.7763029264100056,
3180,3.2271921572202027,0.75,mp-22398,8,2,3.408763988393737,167,Fe2 F6,FeF3,F-Fe,AB3,0.006918412500000137,0.0,2.4402000000000004,0.2570989312391521,1.1392168281119535,F3Fe,FeF3,,1,3,3.669160268364294,-0.7137533311324284,0.3842883999195186,0.16595022416125121,0.913400880120032,1.787006520000034,1.1000665794800186,
3176,2.767864433957072,0.75,mp-22398,8,2,3.408763988393737,167,Fe2 F6,FeF3,F-Fe,AB3,0.006918412500000137,0.0,2.4402000000000004,0.2570989312391521,1.1392168281119535,F3Fe,FeF3,,2,2,-1.405527272610243,0.13420636754285575,0.2526685080055615,0.0,0.0,0.1232526399999756,0.18666569935998661,
3215,2.834332297432893,0.75,mvc-14678,8,3,2.8452263376325617,148,Mg1 Ti1 F6,MgTiF6,F-Mg-Ti,ABC6,0.0,3.0,4.6175999999999995,0.797453671052417,4.283644758995482,,,22.0,0,3,1.3582471465183517,0.13932699315578478,0.20413195250485527,0.06264976075087669,0.11123410877999551,0.5758186599999817,0.43512444433999,
3178,2.7695961219768486,0.75,mp-22398,8,2,3.408763988393737,167,Fe2 F6,FeF3,F-Fe,AB3,0.006918412500000137,0.0,2.4402000000000004,0.2570989312391521,1.1392168281119535,F3Fe,FeF3,,3,3,-1.0459050866197686,0.12577356127453587,0.237042221400936,0.000625640475209593,0.018820098810001518,0.15753332999997838,0.20548579816998813,0.3472394799999847
3173,3.150213901628666,0.75,mp-623024,8,3,3.7878371085053186,148,Ti1 Cd1 F6,TiCdF6,Cd-F-Ti,ABC6,0.0,0.0,4.4382,1.0479481009658516,3.820885045331534,,,22.0,0,2,1.1170874721512973,0.2230012313536227,0.23934268450112617,,,1.0311464700000101,0.6850994120300056,
3216,2.84562689590029,0.75,mvc-14678,8,3,2.8452263376325617,148,Mg1 Ti1 F6,MgTiF6,F-Mg-Ti,ABC6,0.0,3.0,4.6175999999999995,0.797453671052417,4.283644758995482,,,22.0,0,3,0.9124192259635038,0.15032444027889103,0.21079887914935158,0.06688433916288138,0.0,0.3732064399999899,0.32389033555999447,
3177,3.211111177161724,0.75,mp-9928,8,3,3.3714910054333145,148,Ca1 Rh1 F6,CaRhF6,Ca-F-Rh,ABC6,0.0,0.0,0.0,15127.40680952362,58867.4790883266,,,22.0,0,3,3.684729208921226,-0.47500836475286823,0.14746782497452937,0.1718709967126676,0.23618178188998806,1.451798599999961,0.9160374313999786,
3182,3.2310579546766434,0.75,mp-9928,8,3,3.3714910054333145,148,Ca1 Rh1 F6,CaRhF6,Ca-F-Rh,ABC6,0.0,0.0,0.0,15127.40680952362,58867.4790883266,,,22.0,0,3,1.937253862884063,0.2106683531388449,0.24033151156689092,0.1791504239134024,0.19575033102002626,1.3781529700000306,0.8756059805300168,
3224,3.214047539258907,0.75,mp-1078960,8,3,3.031091230745645,148,As1 N1 F6,AsNF6,As-F-N,ABC6,0.6614478525625027,0.0,,0.28654998762897443,1.4121417129859353,,,53.0,1,3,,,,,,1.3778730399999972,0.8754522989599985,
3240,2.881725978428991,0.75,mp-1541180,8,3,3.9105659785081457,148,Zn1 Ni1 F6,ZnNiF6,F-Ni-Zn,ABC6,0.0,0.0,1.6418000000000001,1.1923735809159413,5.008019919854853,,,22.0,0,3,1.1672860800135823,0.17934957407100383,0.2126767375410279,0.12771101636080617,0.009656619029994484,0.8224373200000059,0.5705180886800032,
3183,3.234640202316918,0.75,mp-9928,8,3,3.3714910054333145,148,Ca1 Rh1 F6,CaRhF6,Ca-F-Rh,ABC6,0.0,0.0,0.0,15127.40680952362,58867.4790883266,,,22.0,0,3,0.950952207629598,0.24258814703368214,0.2479577789349725,0.18045773838527032,0.0,1.0215949899999828,0.6798556495099906,
3256,2.8747869344421213,0.75,mp-1542973,8,3,3.6355931889558146,148,Zn1 Co1 F6,ZnCoF6,Co-F-Zn,ABC6,0.0,0.0,0.7153,2.3095441165298705,9.690424137209835,,,22.0,0,3,1.4988726471772225,0.15275566280970176,0.1870554296375282,0.08991055713852074,0.0,1.1549549400000387,0.7530702620600213,
3292,3.189361302158953,0.75,mp-20076,8,3,2.8045522013127524,148,K1 Cr1 F6,KCrF6,Cr-F-K,ABC6,0.0,1.0,,1.1715951409231218,5.712734593902112,,,53.0,0,3,6.328674588326521,0.10299035589311112,-0.2256717557983663,0.25177340572164847,0.0,1.646062239999992,1.0226881697599957,
3260,2.8898848998457893,0.75,mp-1542973,8,3,3.6355931889558146,148,Zn1 Co1 F6,ZnCoF6,Co-F-Zn,ABC6,0.0,0.0,0.7153,2.3095441165298705,9.690424137209835,,,22.0,0,3,1.0821519781491133,0.16617295421608613,0.211695444786963,0.0956346098283467,0.18133010486995593,1.4852465699999584,0.9344003669299772,
3239,2.848229521892036,0.75,mp-1541180,8,3,3.9105659785081457,148,Zn1 Ni1 F6,ZnNiF6,F-Ni-Zn,ABC6,0.0,0.0,1.6418000000000001,1.1923735809159413,5.008019919854853,,,22.0,0,3,1.6716214155931084,0.16262272410220002,0.18692329849525935,0.11460278770598865,0.0,0.8048478500000158,0.5608614696500087,
3295,3.3465423541569987,0.75,mp-20076,8,3,2.8045522013127524,148,K1 Cr1 F6,KCrF6,Cr-F-K,ABC6,0.0,1.0,,1.1715951409231218,5.712734593902112,,,53.0,1,3,5.273094419570953,0.20786443947236544,0.1500486739394482,0.31346445986509636,0.12250700576999929,1.8692079699999908,1.145195175529995,
3306,3.13997103210207,0.25,mp-758879,8,3,3.811751862315945,15,Fe2 O4 F2,FeO2F,F-Fe-O,ABC2,0.3448747488541617,2.0,0.0,0.12712631413206787,0.5949255554849884,,,3182.0,1,1,2.4867067524215827,,,0.0,0.0,1.2890778000000296,0.8267037122000163,
3310,3.7905171435949647,0.25,mp-758879,8,3,3.811751862315945,15,Fe2 O4 F2,FeO2F,F-Fe-O,ABC2,0.3448747488541617,2.0,0.0,0.12712631413206787,0.5949255554849884,,,3182.0,1,2,3.293678079410938,,,0.2071822016324091,0.4705932199500025,2.146260350000034,1.2972969321500187,
3185,3.915576101116374,0.75,mp-22398,8,2,3.408763988393737,167,Fe2 F6,FeF3,F-Fe,AB3,0.006918412500000137,0.0,2.4402000000000004,0.2570989312391521,1.1392168281119535,F3Fe,FeF3,,1,3,7.507392839055228,0.1158140403243404,1.1409747305140387,0.4146560261690557,3.621241469250017,6.719320890000006,3.8079071686100034,
3317,3.2304253832036576,0.75,mp-9636,8,3,3.846453477600242,148,Cs1 Sb1 F6,CsSbF6,Cs-F-Sb,ABC6,0.0,1.0,5.0381,8214.471657352582,22282.221182809008,,,53.0,0,3,4.981582116541176,0.16718847613744758,-0.26630422304996193,0.19852695444454604,0.0,2.266757679999955,1.3634499663199755,
3258,3.890860952801971,0.75,mp-37737,8,3,4.797753176698298,225,Hf1 Ti1 F6,HfTiF6,F-Hf-Ti,ABC6,0.17978881923610945,3.0,0.0,161.38206601555783,474.16861996680603,,,22.0,2,3,4.495773565436366,-0.8341314560930209,0.5101709361040454,,,2.696028099999978,1.5991194268999882,
3339,2.720141490223162,0.75,mp-588,8,2,4.242093479512932,167,Ga2 F6,GaF3,F-Ga,AB3,0.0,0.0,4.8361,20.847750364123467,82.26027828650763,F3Fe,FeF3,,2,3,-1.697830652495668,0.1415453884007163,0.3148852204658832,0.002994694819125091,0.0,0.993702810000002,0.6645428426900012,0.4973808500000132
3323,3.59089044293522,0.75,mp-9636,8,3,3.846453477600242,148,Cs1 Sb1 F6,CsSbF6,Cs-F-Sb,ABC6,0.0,1.0,5.0381,8214.471657352582,22282.221182809008,,,53.0,1,3,5.196675874021821,0.21078675537443425,-0.10072882354867208,0.3322638587141917,0.14635532970001708,2.5333429799999863,1.5098052960199926,
3341,3.017969528098044,0.75,mp-588,8,2,4.242093479512932,167,Ga2 F6,GaF3,F-Ga,AB3,0.0,0.0,4.8361,20.847750364123467,82.26027828650763,F3Fe,FeF3,,1,3,3.3126495073076967,-0.6529410283494472,0.34234269715342425,0.11281249033842686,0.7070257960199965,2.2815457899999956,1.3715686387099977,1.5867814200000225
3345,2.6808078255183467,0.75,mp-1271286,8,2,3.376033730293407,127,Co2 F6,CoF3,Co-F,AB3,0.010794163124999478,0.0,1.6382,4.075759961919504,17.578780530065192,alpha Rhenium trioxide,ReO3,,1,1,-1.0483060700073565,0.14833516005388736,0.08036499128049224,0.0,0.018994499640009932,0.29351020000001427,0.28013709980000784,
3299,4.278576976028251,0.75,mp-37153,8,3,3.264040327164285,225,Ag1 As1 F6,AgAsF6,Ag-As-F,ABC6,0.0,0.0,1.7395999999999998,56.48392123020837,190.32239211220315,,,22.0,2,3,7.666317643831462,-0.5583849375303407,0.10561696859673919,,,3.26752644000004,1.912872015560022,
3338,2.712019818523266,0.75,mp-588,8,2,4.242093479512932,167,Ga2 F6,GaF3,F-Ga,AB3,0.0,0.0,4.8361,20.847750364123467,82.26027828650763,F3Fe,FeF3,,3,3,-1.0410124949039528,0.12860361997236835,0.28226697547612556,0.0,0.009215535959999688,1.0104888500000015,0.6737583786500009,0.5465746300000092
3373,2.8138063009098255,0.75,mvc-15843,8,3,3.588375629580346,148,Zn1 Fe1 F6,ZnFeF6,F-Fe-Zn,ABC6,0.0,0.0,0.8746999999999998,0.40021360118969473,1.7012671445682486,,,22.0,0,3,1.2282067668725176,0.13854239311410543,0.21237317346177198,0.044505401474150164,0.011309844690010451,0.5440856700000154,0.4177030328300085,
3374,3.05414671716184,0.75,mp-8014,8,3,3.531789849334862,166,Rb1 Ru1 F6,RbRuF6,F-Rb-Ru,ABC6,0.0,1.0,1.2107999999999999,14299.017673029892,47579.61736849545,,,53.0,0,3,4.741811621092893,0.15554581198326534,-0.258892952377725,0.1485283434319367,0.0,1.766154369999981,1.0886187491299897,
3313,3.9611487229877818,0.25,mp-758879,8,3,3.811751862315945,15,Fe2 O4 F2,FeO2F,F-Fe-O,ABC2,0.3448747488541617,2.0,0.0,0.12712631413206787,0.5949255554849884,,,3182.0,1,3,8.900172765376396,,,0.26152397028197105,3.8341471499099837,8.27295239,4.66085086211,
3352,3.837738169843018,0.75,mp-1271286,8,2,3.376033730293407,127,Co2 F6,CoF3,Co-F,AB3,0.010794163124999478,0.0,1.6382,4.075759961919504,17.578780530065192,alpha Rhenium trioxide,ReO3,,2,3,4.881560541386079,-0.8055508222368162,0.40799724228433165,0.4315603428608216,0.9994217192100121,2.079352130000018,1.26056431937001,
3318,4.888872000000001,0.25,mp-758879,8,3,3.811751862315945,15,Fe2 O4 F2,FeO2F,F-Fe-O,ABC2,0.3448747488541617,2.0,0.0,0.12712631413206787,0.5949255554849884,,,3182.0,1,3,,,,0.5569799689289235,1.3303914694199952,3.712377380000021,2.1570951816200115,
3315,4.868605805795536,0.25,mp-758879,8,3,3.811751862315945,15,Fe2 O4 F2,FeO2F,F-Fe-O,ABC2,0.3448747488541617,2.0,0.0,0.12712631413206787,0.5949255554849884,,,3182.0,1,3,,,,0.5505257074095432,1.4658977136599864,3.9592011400000047,2.2926014258600027,
3415,3.1983285256292153,0.75,mp-15638,8,3,4.642049663715279,148,Cd1 Rh1 F6,CdRhF6,Cd-F-Rh,ABC6,0.0,0.0,0.0,15127.625119173545,45937.76881807264,,,22.0,0,3,1.6750669728510275,0.22188453455899948,0.31066961470143717,0.1645246475826337,0.0,1.2649065300000188,0.8134336849700105,
3390,3.700345832500224,0.75,mp-8014,8,3,3.531789849334862,166,Rb1 Ru1 F6,RbRuF6,F-Rb-Ru,ABC6,0.0,1.0,1.2107999999999999,14299.017673029892,47579.61736849545,,,53.0,3,3,5.010229109548845,0.2895784675239066,0.18159388821198608,0.3915350055861599,0.3396751828200195,2.3848705500000165,1.4282939319500092,
3346,2.7152120685799566,0.75,mp-1271286,8,2,3.376033730293407,127,Co2 F6,CoF3,Co-F,AB3,0.010794163124999478,0.0,1.6382,4.075759961919504,17.578780530065192,alpha Rhenium trioxide,ReO3,,2,3,-0.8169113621836459,0.05411155530045053,0.14438416769836904,0.012833535747739624,0.0,0.2589118399999961,0.2611426001599979,
3410,3.0562929802605954,0.75,mp-15638,8,3,4.642049663715279,148,Cd1 Rh1 F6,CdRhF6,Cd-F-Rh,ABC6,0.0,0.0,0.0,15127.625119173545,45937.76881807264,,,22.0,0,3,3.2064394061985695,-0.40667013637459526,0.14545418293572654,0.11280891791660164,0.020044138230004283,1.3014168000000268,0.8334778232000147,
3470,2.7624618583819514,0.75,mp-541384,8,2,3.284558423554978,167,Mn2 F6,MnF3,F-Mn,AB3,0.025636676249994217,0.0,0.0,0.40971685498641064,1.8301837849357059,F3Fe,FeF3,,2,2,-1.174235722190133,0.1250888980621685,0.2055176209500753,0.0,0.0,0.40100848999998107,0.3391536610099896,0.39887536000003365
3375,2.828324197966994,0.75,mvc-15843,8,3,3.588375629580346,148,Zn1 Fe1 F6,ZnFeF6,F-Fe-Zn,ABC6,0.0,0.0,0.8746999999999998,0.40021360118969473,1.7012671445682486,,,22.0,0,3,0.8082083747144679,0.14914049223532033,0.22906398344407242,0.04989455064527653,0.0,0.5234848599999964,0.40639318813999803,
3447,3.065786826160372,0.75,mp-8348,8,3,4.990009908322563,166,Tl1 Sb1 F6,TlSbF6,F-Sb-Tl,ABC6,0.0,0.0,,859.3245924743638,1952.4170843653192,,,53.0,0,3,4.632339223226381,0.09540594313790018,-0.27376885592170064,0.13985987204496939,0.0,2.040145100000018,1.23903965990001,
3351,3.841122391033179,0.75,mp-588,8,2,4.242093479512932,167,Ga2 F6,GaF3,F-Ga,AB3,0.0,0.0,4.8361,20.847750364123467,82.26027828650763,F3Fe,FeF3,,1,3,7.564637017267387,0.1286981567805574,1.1835142539085293,0.41633271438433883,5.553590779800003,11.109533010000007,6.218133622490004,
3475,2.8440774007537177,0.75,mp-690539,8,3,3.6684448112629364,148,Cr1 Ni1 F6,CrNiF6,Cr-F-Ni,ABC6,0.0,0.0,0.0,1.514343970804675,6.740005856865201,,,22.0,0,2,0.7514676467844765,0.1514041974932705,0.24908634679696773,0.08496172790840852,0.0,0.5653180799999973,0.42935962591999854,
3489,2.763695427642459,0.75,mp-541384,8,2,3.284558423554978,167,Mn2 F6,MnF3,F-Mn,AB3,0.025636676249994217,0.0,0.0,0.40971685498641064,1.8301837849357059,F3Fe,FeF3,,3,3,-0.9958212952919894,0.12208439810661842,0.19561470276011983,0.00044654707422103404,0.0050766853500118225,0.4102556400000026,0.34423034636000144,0.4098920800000201
